ID,genome1,genome2,species1,species2,taxonomic_group,timetree_div,raw,k2p,k3p,jc,intersection_km2
6669,GCA_024331605.1,GCA_026283845.1,Primolius couloni,Primolius maracana,Aves,3.19315,6.43e-05,4.23e-05,4.04e-05,6.43e-05,0.0
6670,GCA_024331605.1,GCA_026284745.2,Primolius couloni,Primolius auricollis,Aves,3.19315,0.000541591,0.000363973,0.000348621,0.000541787,5373.7649602609
6672,GCA_036583965.1,GCA_013398875.1,Prunella strophiata,Prunella himalayana,Aves,9.39255,0.019813298,0.011606751,0.010907114,0.020079712,15117.2567307944
6673,GCA_036583965.1,GCA_013400715.1,Prunella strophiata,Prunella fulvescens,Aves,3.05056,0.006438422,0.003546389,0.003332608,0.006466216,438083.259830608
6678,GCA_024733675.1,GCA_025447955.1,Psilopsiagon aymara,Psilopsiagon aurifrons,Aves,7.33457,0.002431537,0.001527953,0.001446923,0.002435487,257898.563094513
6688,GCA_032466625.1,GCA_026283705.1,Psittacara rubritorquis,Psittacara chloropterus,Aves,2.14309,1.62e-06,1.03e-06,9.84e-07,1.62e-06,0.0
6707,GCA_963264785.1,GCA_029814625.1,Psittacula echo,Psittacula derbiana,Aves,7.39002,0.004952093,0.003237306,0.003083707,0.004968514,
6728,GCA_030674165.1,GCF_000699105.1,Pygoscelis papua,Pygoscelis adeliae,Aves,13.1,0.008269493,0.005533885,0.005293696,0.008315421,6317.85724272734
6729,GCA_030674165.1,GCA_010078415.1,Pygoscelis papua,Pygoscelis antarcticus,Aves,14.1,0.007919079,0.005320201,0.00509611,0.007961184,8966.46652083138
6786,GCA_026284525.1,GCA_026284565.1,Pyrrhura melanura,Pyrrhura orcesi,Aves,2.36,0.000274851,0.000183545,0.000175741,0.000274901,0.0
6859,GCA_047301405.1,GCA_013399035.1,Quiscalus major,Quiscalus mexicanus,Aves,0.32383,0.00249143,0.00146795,0.001382057,0.002495578,18085.037192456
6862,GCA_965250365.1,GCA_022605955.1,Rallus aquaticus,Rallus limicola,Aves,11.68555,0.007029394,0.004224803,0.003976682,0.007062543,0.0
6868,GCA_013399055.1,GCA_040966975.1,Ramphastos sulfuratus,Ramphastos dicolorus,Aves,3.37,0.003528962,0.002299063,0.002192775,0.003537291,0.0
6894,GCA_040966935.1,GCA_040967755.1,Ramphastos cuvieri,Ramphastos tucanus,Aves,0.28,0.001618811,0.001032552,0.000983782,0.001620561,36301.9673683257
6918,GCF_028389875.1,GCA_003343005.1,Rhea pennata,Rhea americana,Aves,10.66263,0.012766091,0.008643179,0.008284682,0.012875989,41676.0052371069
6919,GCA_013399225.1,GCA_040366135.1,Rhipidura dahli,Rhipidura albolimbata,Aves,11.46767,0.012045785,0.007349378,0.006919033,0.012143567,0.0
6921,GCF_022539315.1,GCA_045787355.1,Serinus canaria,Serinus serinus,Aves,3.2,0.005099568,0.002906188,0.002715994,0.005116984,3572.10233133339
6930,GCA_024362935.1,GCA_045784235.1,Setophaga petechia,Setophaga striata,Aves,1.978,0.000220765,0.000132114,0.000124057,0.000220797,5859210.29919956
6931,GCA_024362935.1,GCA_025769955.1,Setophaga petechia,Setophaga kirtlandii,Aves,3.48611,0.012888413,0.008234257,0.007820594,0.013000439,37706.0109638518
6933,GCA_032173965.1,GCA_013400255.1,Sitta carolinensis,Sitta europaea,Aves,17.76,0.028017516,0.016808695,0.015793677,0.028554247,0.0
6934,GCA_013396465.1,GCA_041221805.1,Smithornis capensis,Smithornis rufolateralis,Aves,4.362415,0.009159349,0.005832898,0.005531146,0.009215737,432882.474576513
6944,GCA_038382005.1,GCA_035221675.1,Spatula versicolor,Spatula smithii,Aves,5.967145,0.011329841,0.007354197,0.006996997,0.01141629,0.0
6946,GCA_038382005.1,GCA_032191525.1,Spatula versicolor,Spatula querquedula,Aves,5.967145,0.004813797,0.003023347,0.002865082,0.004829312,0.0
6950,GCA_027474245.1,GCA_010077935.1,Spheniscus humboldti,Spheniscus demersus,Aves,6.1,0.003011874,0.001973756,0.00188722,0.003017938,0.0
6951,GCA_027474245.1,GCA_010076225.1,Spheniscus humboldti,Spheniscus magellanicus,Aves,6.1,0.003212898,0.002124699,0.002033395,0.003219799,8070.48955115395
6981,GCA_036026295.1,GCA_036873005.1,Spinus olivaceus,Spinus tristis,Aves,5.75,0.012199595,0.006996705,0.006529049,0.012299905,0.0
6995,GCA_034780675.1,GCA_034640395.1,Spinus atriceps,Spinus spinescens,Aves,5.75,1.99e-07,1.19e-07,1.13e-07,1.99e-07,0.0
7001,GCA_964273445.1,GCA_901699155.2,Streptopelia decaocto,Streptopelia turtur,Aves,24.46783,0.017810217,0.011399257,0.010827644,0.018025094,9963659.03193278
7002,GCA_047716275.1,GCA_031877785.1,Strix uralensis,Strix aluco,Aves,11.28881,0.006387106,0.004214273,0.004027325,0.006414458,1962059.40494448
7004,GCA_013389905.1,GCA_045787245.1,Sula dactylatra,Sula leucogaster,Aves,3.6,0.003902406,0.002573047,0.002456487,0.003912594,24789952.1551338
7013,GCA_014839755.1,GCF_009819655.1,Sylvia borin,Sylvia atricapilla,Aves,11.55764,0.031962115,0.019457579,0.018323697,0.032663156,6897095.18012924
7014,GCA_014839755.1,GCA_045783275.1,Sylvia borin,Sylvia nana,Aves,13.30948,0.029119849,0.01809019,0.017075066,0.029700232,
7017,GCA_034780855.1,GCA_038381655.1,Tachyeres leucocephalus,Tachyeres patachonicus,Aves,0.72,0.000869238,0.000433296,0.0003976,0.000869742,21192.3587087417
7018,GCA_034780855.1,GCA_032357605.1,Tachyeres leucocephalus,Tachyeres brachypterus,Aves,2.01,0.000911989,0.00044321,0.000404409,0.000912544,0.0
7020,GCA_045784645.1,GCA_049180555.1,Tadorna tadorna,Tadorna tadornoides,Aves,8.08271,0.006573947,0.004381721,0.00419113,0.006602928,0.0
7021,GCF_000709365.1,GCA_035221315.1,Tauraco erythrolophus,Tauraco hartlaubi,Aves,7.269765,0.004670465,0.003114802,0.00297649,0.004685068,0.0
7024,GCA_047292275.1,GCA_047292255.1,Tockus jacksoni,Tockus leucomelas,Aves,9.96,0.005239666,0.003589462,0.003446881,0.005258055,0.0
7025,GCA_047292275.1,GCA_046766075.1,Tockus jacksoni,Tockus deckeni,Aves,2.03,0.002611812,0.00179507,0.00172572,0.00261637,1583.60012543908
7030,GCA_033439825.1,GCA_030710405.1,Todiramphus cinnamominus,Todiramphus albicilla,Aves,0.57,0.00390782,0.002405835,0.002275175,0.003918037,
7031,GCA_033439825.1,GCA_024582635.1,Todiramphus cinnamominus,Todiramphus saurophagus,Aves,0.57,0.009454106,0.005830471,0.00550028,0.009514198,
7044,GCA_045782655.1,GCA_026413425.1,Tringa flavipes,Tringa solitaria,Aves,16.485215,0.017713296,0.011420063,0.010842512,0.017925823,3648792.49598708
7051,GCA_026413425.1,GCA_045783195.1,Tringa solitaria,Tringa melanoleuca,Aves,16.485215,0.007544834,0.004911081,0.00467253,0.00758304,3247575.00459298
7053,GCA_020746105.1,GCA_013399275.1,Trogon surrucura,Trogon melanurus,Aves,15.41,0.022161171,0.0148852,0.014216972,0.022495178,0.0
7054,GCA_046127255.1,GCA_013186435.1,Turdus merula,Turdus rufiventris,Aves,4.45665,0.012856658,0.007583988,0.007188597,0.012968129,0.0
7055,GCA_046127255.1,GCA_045782875.1,Turdus merula,Turdus viscivorus,Aves,9.22825,0.024531242,0.014461882,0.013613537,0.024941398,8057673.5122074
7114,GCA_026770345.1,GCA_032353195.1,Tyrannus tyrannus,Tyrannus melancholicus,Aves,3.61814,1.45e-05,9.2e-06,8.73e-06,1.45e-05,34.1733167317247
7126,GCA_002289315.1,GCA_013401055.1,Uria lomvia,Uria aalge,Aves,12.81199,0.005053604,0.003511112,0.003375762,0.005070707,723575.963730591
7183,GCA_041221845.1,GCA_041107575.1,Vireo gilvus,Vireo carmioli,Aves,13.01433,0.00108118,0.000675418,0.000638796,0.00108196,0.0
7299,GCA_013401175.1,GCA_035584715.1,Xiphorhynchus elegans,Xiphorhynchus erythropygius,Aves,6.41697,0.014517062,0.009258946,0.008778653,0.014659398,0.0
7300,GCA_045269165.1,GCF_000385455.1,Zonotrichia capensis,Zonotrichia albicollis,Aves,4.09593,0.01576044,0.009365614,0.008793177,0.015928392,0.0
7301,GCA_965231245.1,GCA_017612475.1,Zosterops lateralis,Zosterops japonicus,Aves,1.855,0.010975142,0.006947139,0.006595768,0.011056237,0.0
7311,GCF_903995435.1,GCA_964271855.1,Acomys russatus,Acomys minous,Mammalia,4.95539,0.027341114,0.017638994,0.01676265,0.027851924,0.0
7313,GCF_903995435.1,GCA_907169655.1,Acomys russatus,Acomys percivali,Mammalia,4.95539,0.022578965,0.01458793,0.013869206,0.022925817,0.0
7317,GCF_014885135.2,GCA_963919705.1,Alexandromys fortis,Alexandromys oeconomus,Mammalia,5.25982,0.014653874,0.009258077,0.008795579,0.014798924,21478.7953321946
7318,GCA_963574325.1,GCA_963574925.1,Allochrocebus lhoesti,Allochrocebus preussi,Mammalia,1.4034,0.000676268,0.00043765,0.000417256,0.000676574,0.0
7319,GCA_963574325.1,GCA_963575195.1,Allochrocebus lhoesti,Allochrocebus solatus,Mammalia,2.641,0.000598629,0.000388989,0.000370995,0.000598868,0.0
7330,GCA_963574145.1,GCA_963575205.1,Alouatta belzebul,Alouatta discolor,Mammalia,0.75895,0.000397275,0.00025554,0.000244038,0.000397381,2499.13754012142
7332,GCA_963574145.1,GCA_963573945.1,Alouatta belzebul,Alouatta macconnelli,Mammalia,4.1,0.000807765,0.000542477,0.000519718,0.000808201,0.0
7336,GCF_016432865.1,GCA_016696395.1,Antechinus flavipes,Antechinus stuartii,Mammalia,8.01,0.010711007,0.006933539,0.006633372,0.010788226,88598.7372794131
7358,GCF_030222135.1,GCA_963574505.1,Aotus nancymaae,Aotus griseimembra,Mammalia,4.1405,0.002763356,0.001868292,0.001791309,0.002768459,0.0
7365,GCA_963574505.1,GCA_963573775.1,Aotus griseimembra,Aotus vociferans,Mammalia,4.04,0.001128386,0.000767771,0.000736691,0.001129236,0.0
7367,GCF_947179515.1,GCA_964023405.1,Apodemus sylvaticus,Apodemus agrarius,Mammalia,8.66392,0.01007022,0.006107857,0.005753501,0.010138438,1947862.04463405
7368,GCF_947179515.1,GCA_045298715.1,Apodemus sylvaticus,Apodemus speciosus,Mammalia,8.66392,0.011866739,0.00724312,0.006832268,0.011961621,0.0
7370,GCA_028646355.1,GCA_040869175.1,Arctocephalus townsendi,Arctocephalus gazella,Mammalia,3.374995,0.002656051,0.00166697,0.001593989,0.002660765,0.0
7371,GCA_038363175.3,GCA_038363225.1,Artibeus lituratus,Artibeus intermedius,Mammalia,0.63136,0.009300204,0.006184157,0.005926961,0.009358348,
7372,GCA_038363175.3,GCF_021234435.1,Artibeus lituratus,Artibeus jamaicensis,Mammalia,2.749655,0.012085424,0.007996097,0.007656541,0.012183855,1249234.60145895
7374,GCA_004024785.1,GCA_036589455.2,Ateles geoffroyi,Ateles fusciceps,Mammalia,2.4636,0.004220593,0.002253136,0.002155039,0.004232513,8323.64158324612
7391,GCA_916098195.1,GCA_963574935.1,Ateles hybridus,Ateles chamek,Mammalia,5.07,0.004285308,0.002322656,0.00221647,0.004297597,0.0
7395,GCA_963575035.1,GCA_963573525.1,Avahi laniger,Avahi peyrierasi,Mammalia,2.710805,0.000408899,0.000298123,0.000288919,0.00040901,0.0
7397,GCF_949987535.1,GCA_965194825.1,Balaenoptera acutorostrata,Balaenoptera physalus,Mammalia,13.745,0.0054244,0.003480125,0.003306931,0.005444111,193274312.945622
7404,GCA_965194825.1,GCA_000978805.1,Balaenoptera physalus,Balaenoptera bonaerensis,Mammalia,13.745,0.001515379,0.00097977,0.000932426,0.001516912,133233744.147136
7418,GCA_005887515.3,GCA_043643345.1,Bos grunniens,Bos frontalis,Mammalia,3.75073,0.008526823,0.00542576,0.005187892,0.008575665,
7420,GCA_005887515.3,GCA_014182915.2,Bos grunniens,Bos gaurus,Mammalia,3.75073,0.007997221,0.005016354,0.00479524,0.008040164,
7424,GCA_047496155.1,GCA_049997475.1,Brachyteles arachnoides,Brachyteles hypoxanthus,Mammalia,3.0669,0.00170421,0.001100214,0.001048809,0.001706149,0.0
7425,GCA_963992745.1,GCA_004027775.1,Bradypus torquatus,Bradypus variegatus,Mammalia,16.75,0.000374896,0.000262186,0.000252581,0.00037499,55123.4495576794
7426,GCF_019923935.1,GCF_029407905.1,Bubalus bubalis,Bubalus kerabau,Mammalia,1.2659,0.004741712,0.003074813,0.002932187,0.004756764,
7427,GCF_019923935.1,GCA_025584935.1,Bubalus bubalis,Bubalus depressicornis,Mammalia,1.34968,0.001857783,0.001221202,0.001166919,0.001860087,
7429,GCA_963573425.1,GCA_963573795.1,Cacajao ayresi,Cacajao hosomi,Mammalia,0.2283,0.000484439,0.000260612,0.00024289,0.000484595,0.0
7430,GCA_963573425.1,GCA_963573385.1,Cacajao ayresi,Cacajao melanocephalus,Mammalia,1.1078,0.000920759,0.000554482,0.000525579,0.000921324,0.0
7435,GCF_011100555.1,GCA_046862485.1,Callithrix jacchus,Callithrix penicillata,Mammalia,0.756,0.001912881,0.001140888,0.001081893,0.001915324,391.07950710734
7436,GCF_011100555.1,GCA_963573495.1,Callithrix jacchus,Callithrix kuhlii,Mammalia,1.11905,0.000107895,6.68e-05,6.34e-05,0.000107902,0.0
7441,GCF_036321535.1,GCF_009834535.1,Camelus dromedarius,Camelus ferus,Mammalia,4.3517,0.003623186,0.00228209,0.002179778,0.003631966,
7442,GCF_036321535.1,GCF_000767855.1,Camelus dromedarius,Camelus bactrianus,Mammalia,4.3517,0.00433732,0.002783077,0.002655435,0.00434991,
7444,GCF_011100685.1,GCA_034620425.1,Canis lupus,Canis latrans,Mammalia,2.38594,0.003459431,0.001906281,0.001808159,0.003467435,4735057.96506563
7446,GCF_001704415.2,GCA_003182615.2,Capra hircus,Capra sibirica,Mammalia,3.96087,0.006200133,0.004099131,0.003917236,0.006225903,
7453,GCA_003182615.2,GCA_038502695.1,Capra sibirica,Capra falconeri,Mammalia,3.96087,0.000131191,9.02e-05,8.67e-05,0.000131203,1904.58954643049
7455,GCA_000751575.1,GCA_012922965.1,Capreolus capreolus,Capreolus pygargus,Mammalia,2.5,0.000280893,0.00019,0.000182457,0.000280946,32307.4506330291
7456,GCF_034190915.1,GCA_000688575.1,Cavia porcellus,Cavia aperea,Mammalia,4.333585,8.36e-05,5.28e-05,5e-05,8.36e-05,
7457,GCF_034190915.1,GCA_004027695.1,Cavia porcellus,Cavia tschudii,Mammalia,0.8724,0.000252294,0.000151443,0.000144062,0.000252336,
7459,GCA_963575105.1,GCA_963575025.1,Cebuella pygmaea,Cebuella niveiventris,Mammalia,2.40659,0.000859293,0.000538443,0.000511299,0.000859786,4152.24791881381
7460,GCA_004027755.1,GCA_963574255.1,Cebus albifrons,Cebus unicolor,Mammalia,2.292075,0.000349903,0.000214263,0.000203125,0.000349985,0.0
7461,GCA_004027755.1,GCA_963574745.1,Cebus albifrons,Cebus olivaceus,Mammalia,2.292075,0.000444173,0.000275118,0.000261044,0.000444305,91111.4614719116
7466,GCF_000955945.1,GCA_963574065.1,Cercocebus atys,Cercocebus chrysogaster,Mammalia,3.33,0.001862682,0.001151917,0.001094347,0.001864998,0.0
7467,GCF_000955945.1,GCA_963574135.1,Cercocebus atys,Cercocebus torquatus,Mammalia,2.64425,0.001207585,0.000708279,0.000669385,0.001208558,0.0
7478,GCA_014849445.1,GCA_963575045.1,Cercopithecus mona,Cercopithecus nictitans,Mammalia,5.86525,0.002662404,0.001788407,0.00171217,0.002667141,348038.19307083
7494,GCA_963575065.1,GCA_963574765.1,Cercopithecus petaurista,Cercopithecus diana,Mammalia,5.3233,0.000671584,0.000445695,0.000425909,0.000671885,205615.343304936
7497,GCA_040085125.1,GCF_910594005.1,Cervus nippon,Cervus elaphus,Mammalia,3.657415,0.005201099,0.003436829,0.003286467,0.005219217,0.0
7498,GCA_040085125.1,GCF_019320065.1,Cervus nippon,Cervus canadensis,Mammalia,2.4,0.006142954,0.004043968,0.003868695,0.006168249,5787.20629800734
7503,GCA_008086735.1,GCA_963574435.1,Cheirogaleus medius,Cheirogaleus major,Mammalia,12.76191,0.004730298,0.003172954,0.003036489,0.004745278,0.0
7504,GCA_963574535.1,GCA_963574635.1,Cheracebus lugens,Cheracebus regulus,Mammalia,3.3298,0.001707901,0.001098127,0.001047224,0.001709848,0.0
7505,GCA_963574535.1,GCA_963574645.1,Cheracebus lugens,Cheracebus torquatus,Mammalia,3.3298,0.001546076,0.000994281,0.00094823,0.001547671,0.0
7510,GCF_047675955.1,GCA_030247385.1,Chlorocebus sabaeus,Chlorocebus aethiops,Mammalia,3.04895,0.000269305,0.000160953,0.000151011,0.000269353,0.0
7511,GCF_047675955.1,GCA_963575115.1,Chlorocebus sabaeus,Chlorocebus pygerythrus,Mammalia,3.04895,0.001177188,0.000762108,0.00072733,0.001178113,0.0
7513,GCF_015220235.1,GCA_000164785.2,Choloepus didactylus,Choloepus hoffmanni,Mammalia,7.83886,0.005792272,0.00390742,0.003747467,0.005814755,373455.322334155
7514,GCA_030247045.1,GCA_963574725.1,Colobus guereza,Colobus polykomos,Mammalia,1.7594,0.001005099,0.000642928,0.000614113,0.001005773,0.0
7515,GCA_004027575.1,GCA_026225945.1,Cricetomys gambianus,Cricetomys ansorgei,Mammalia,0.03068,0.000914379,0.000582899,0.000560894,0.000914937,1596.10377526131
7516,GCA_965212715.1,GCA_004027635.1,Crocidura zimmermanni,Crocidura indochinensis,Mammalia,6.883865,0.000144396,8.45e-05,7.94e-05,0.00014441,0.0
7517,GCA_030015415.1,GCA_009793145.1,Cynopterus sphinx,Cynopterus brachyotis,Mammalia,4.15,0.004673729,0.003044838,0.002908749,0.004688352,2062061.7233961
7530,GCF_024711535.1,GCF_019054845.1,Dipodomys merriami,Dipodomys spectabilis,Mammalia,9.27055,0.009111723,0.005469242,0.005157401,0.009167524,367017.146335334
7531,GCF_024711535.1,GCA_004024685.1,Dipodomys merriami,Dipodomys stephensi,Mammalia,6.67326,0.003167933,0.00189974,0.001791686,0.003174643,4715.2849980618
7539,GCF_041296265.1,GCF_041296235.1,Equus caballus,Equus asinus,Mammalia,11.1,0.009264925,0.006012383,0.005723708,0.009322627,
7540,GCF_041296265.1,GCF_037783145.1,Equus caballus,Equus przewalskii,Mammalia,2.59,0.00144059,0.000893235,0.000847914,0.001441976,
7547,GCA_963574965.1,GCA_001262655.1,Eulemur coronatus,Eulemur macaco,Mammalia,6.02955,0.00508907,0.003483611,0.003345067,0.005106415,0.0
7549,GCA_001262665.1,GCA_001262655.1,Eulemur flavifrons,Eulemur macaco,Mammalia,1.31,0.003188642,0.002266109,0.002177231,0.00319544,302.645986320224
7550,GCF_018350175.1,GCA_019924945.1,Felis catus,Felis chaus,Mammalia,5.12737,0.010458818,0.00666218,0.006345684,0.010532428,
7551,GCF_018350175.1,GCA_032458615.1,Felis catus,Felis nigripes,Mammalia,4.6,0.00951662,0.006086426,0.005802642,0.009577513,
7553,GCA_023783435.1,GCA_963575145.1,Galago moholi,Galago senegalensis,Mammalia,2.237,0.001275395,0.000800602,0.000764682,0.00127648,406.70613793349
7554,GCF_004785775.1,GCA_019843835.1,Grammomys surdaster,Grammomys dolichurus,Mammalia,1.46033,7.64e-06,4.63e-06,4.38e-06,7.64e-06,
7555,GCA_963575175.1,GCA_963574485.1,Hapalemur meridionalis,Hapalemur griseus,Mammalia,1.285275,0.001234578,0.000809966,0.000774141,0.001235595,0.0
7556,GCA_963575175.1,GCA_963575155.1,Hapalemur meridionalis,Hapalemur occidentalis,Mammalia,1.285275,0.000835697,0.000550765,0.000526665,0.000836163,0.0
7558,GCA_031876335.1,GCF_001890085.2,Hipposideros larvatus,Hipposideros armiger,Mammalia,9.46304,0.009089382,0.005630199,0.00533387,0.009144909,2296271.71077532
7559,GCA_031876335.1,GCA_004027415.1,Hipposideros larvatus,Hipposideros galeritus,Mammalia,20.25,0.007588386,0.004638358,0.00437679,0.007627036,1479815.87301644
7562,GCA_021498465.1,GCA_963574335.1,Hylobates pileatus,Hylobates klossii,Mammalia,4.059,0.001813918,0.001184276,0.001130386,0.001816116,0.0
7569,GCA_963574335.1,GCA_963573745.1,Hylobates klossii,Hylobates muelleri,Mammalia,3.1289325,0.000399019,0.000253018,0.000240638,0.000399125,0.0
7571,GCA_016801275.1,GCA_004026905.1,Hystrix brachyura,Hystrix cristata,Mammalia,2.78611,0.005404584,0.003740498,0.003598384,0.005424151,0.0
7574,GCA_011751065.5,GCA_004026805.1,Lasiurus cinereus,Lasiurus borealis,Mammalia,14.14,0.006137915,0.003810972,0.003611403,0.006163168,4802541.51116704
7575,GCA_028533165.1,GCA_963574395.1,Leontopithecus rosalia,Leontopithecus chrysomelas,Mammalia,0.9355,0.000533598,0.000324683,0.000308095,0.000533788,0.0
7576,GCA_963574885.1,GCA_963574875.1,Lepilemur ruficaudatus,Lepilemur dorsalis,Mammalia,8.61523,0.002737435,0.001872464,0.001796632,0.002742443,0.0
7577,GCA_963574885.1,GCA_963573785.1,Lepilemur ruficaudatus,Lepilemur ankaranensis,Mammalia,8.61523,0.002028637,0.001384855,0.001328517,0.002031386,0.0
7582,GCA_047496845.1,GCA_040893245.2,Lepus yarkandensis,Lepus timidus,Mammalia,2.933975,0.01091835,0.00705052,0.006727308,0.010998603,0.0
7599,GCA_036325905.1,GCA_029532125.1,Lepus oiostolus,Lepus townsendii,Mammalia,2.92,0.007778681,0.005054331,0.004825728,0.0078193,0.0
7603,GCF_007474595.2,GCF_022079265.1,Lynx canadensis,Lynx rufus,Mammalia,6.4543,0.007366423,0.004498343,0.004286974,0.007402838,1010356.16985834
7604,GCF_007474595.2,GCA_900661375.1,Lynx canadensis,Lynx pardinus,Mammalia,3.47629,0.003144452,0.001774478,0.001687888,0.003151062,0.0
7606,GCF_037993035.1,GCF_003339765.1,Macaca fascicularis,Macaca mulatta,Mammalia,2.91591,0.003338944,0.002087449,0.001985315,0.003346398,3133.04844913923
7639,GCA_026956025.1,GCA_963573825.1,Macaca cyclopis,Macaca leonina,Mammalia,4.49722,0.001334272,0.000839759,0.000797874,0.00133546,0.0
7684,GCA_028627215.1,GCA_028583105.1,Macropus giganteus,Macropus fuliginosus,Mammalia,2.11,0.00206393,0.001346026,0.001285951,0.002066775,660273.68170151
7685,GCF_000951045.1,GCA_004802615.1,Mandrillus leucophaeus,Mandrillus sphinx,Mammalia,2.876,0.002621641,0.001738917,0.001662976,0.002626234,0.0
7686,GCF_040802235.1,GCF_030020395.1,Manis javanica,Manis pentadactyla,Mammalia,16.4,0.027138763,0.017588826,0.016727352,0.027641947,188876.390593435
7687,GCF_047511675.1,GCF_021218885.2,Marmota flaviventris,Marmota monax,Mammalia,5.15553,0.008261031,0.004794745,0.004505388,0.008306865,38961.7354276194
7688,GCF_047511675.1,GCA_005458795.1,Marmota flaviventris,Marmota vancouverensis,Mammalia,2.65,0.00300573,0.00172577,0.001620896,0.003011769,0.0
7693,GCA_040938815.1,GCA_029410595.1,Martes zibellina,Martes flavigula,Mammalia,6.56,0.019907537,0.012967433,0.012357894,0.020176514,398483.820811841
7694,GCA_040938815.1,GCA_963455335.1,Martes zibellina,Martes martes,Mammalia,0.927385,0.005682165,0.003594549,0.003428528,0.005703799,692809.655746434
7699,GCF_008632895.1,GCA_019843795.1,Mastomys coucha,Mastomys natalensis,Mammalia,3.19869,0.000613681,0.000399934,0.000381895,0.000613932,660029.781758682
